user_id,age,age_group_id,gender_id,job_type_id,daily_social_media_time,social_platform_id,number_of_notifications,notifications_category_id,work_hours_per_day,perceived_productivity_score,actual_productivity_score,stress_level,stress_category_id,sleep_hours,screen_time_before_sleep,breaks_during_work,uses_focus_apps,has_digital_wellbeing_enabled,coffee_consumption_per_day,days_feeling_burnout_per_month,weekly_offline_hours,job_satisfaction_score
295,42,2,2,3,2.481948682281533,1,54,1,7.399209455275359,2.3198087597871737,4.951804879665391,9.0,3,8.641156598276064,1.5106411575280487,6,True,False,4,4,18.044826391867915,2.5614238383069003
296,52,1,2,5,1.766208693631465,3,53,1,8.473821466935982,3.232515623547292,2.902731788628317,3.0,2,6.230977030589761,1.3083366538377983,4,False,False,2,7,7.378797836655741,4.96490086213521
297,42,2,2,3,6.158771790272807,4,58,1,8.131697642436485,3.695196646365916,3.901922639228534,7.0,1,5.50199296410212,1.0609831993178134,10,False,False,1,3,0.0,5.115622512847736
298,46,2,1,1,4.981340680930927,2,62,1,9.264607214389905,5.261165889886275,4.262794273252994,8.0,3,5.939465315250473,2.9519202532880198,7,False,False,2,5,4.976469971944426,4.068976930855543
299,35,3,1,2,3.442179802946211,1,59,1,8.570443989042928,6.199849884542219,5.344898737578334,5.0,1,6.399174715205948,2.7475623262774738,9,False,False,1,13,25.880434259343183,4.146762952990827
300,63,1,2,4,4.88372018013333,1,66,1,8.304428804476471,5.510488184340142,5.025699978945308,8.0,3,6.500247461760461,1.853345977130993,8,False,False,4,29,0.0,4.8871242823525565
301,35,3,2,4,3.67306869069629,1,68,1,3.943153594619981,4.301584417552706,3.816220849199421,8.0,3,6.86549551244273,1.4833297388753468,5,False,True,3,17,11.831631532443796,4.238723578679219
302,19,5,2,3,3.025912770735911,5,60,1,9.293763143596031,5.510488184340142,4.964549151432872,6.0,1,6.800446663677138,0.8104233809330716,7,False,False,0,1,10.552821350155924,3.646869516651464
303,52,1,1,6,4.8828494661371895,3,62,1,10.015944178319105,3.70549109581456,4.951804879665391,2.0,2,7.382782626333873,1.1693780712793571,8,False,False,5,26,30.37915102069932,4.96490086213521
304,33,3,2,1,4.400688870632126,2,67,1,6.951109167751704,2.76477338510481,1.97046695729304,9.0,3,8.044368001105422,0.5380727988569611,1,False,False,3,21,27.627373550674907,2.6000123049493213
305,58,1,1,5,0.8129985879828525,4,55,1,6.334543476737741,7.86914410047905,6.97109184804257,3.0,2,6.463345877502496,0.0,0,False,True,1,7,0.0,6.987779655811209
306,53,1,2,3,4.174499756962543,3,71,3,4.662470477493322,4.783643841355791,4.569747935351655,10.0,3,6.063242709923542,1.2356534419758334,7,False,False,2,24,4.485695963516828,4.96490086213521
307,50,1,1,1,1.3259145763632,5,71,3,7.085739185506975,5.514703228170905,4.736292687926702,6.0,1,7.120985018490927,1.2035717570133466,10,False,False,2,27,10.090192508688924,5.501039521163249
308,21,4,2,2,2.146509015888191,3,54,1,5.660070317793747,5.189056741258376,4.951804879665391,2.0,2,8.151729410589585,1.2024321667673432,6,False,False,0,20,0.0,6.543774145175986
309,50,1,2,5,3.025912770735911,5,61,1,9.957331834253925,7.123891071914784,5.800855228052171,6.0,1,8.27210357844409,1.0255681548961753,7,True,False,2,4,15.636232199999062,5.4183003454772924
310,31,3,1,1,3.199700966198048,5,62,1,6.821092176214169,5.860836838223704,4.967459323627194,6.0,1,4.656534895080303,1.1577767998288115,7,True,False,3,8,32.895597273817,6.412671446966351
311,38,3,1,3,3.025912770735911,3,56,1,6.063973930932328,7.6870344662264625,6.549789850053672,7.0,1,6.515141475601848,0.0,9,False,True,1,26,1.7305022638764544,8.074342597676551
312,65,1,2,5,3.025912770735911,2,69,1,10.955978204506314,7.746606674096549,6.887051423507164,8.0,3,6.432219731747441,1.1800829927719203,5,True,False,1,7,0.0,8.420847801394014
313,37,3,2,6,3.0923732534542343,5,61,1,4.812713472801871,8.508483348293701,7.525553509724146,6.0,1,6.249558432750908,0.3963649946012522,1,False,False,4,26,0.0,6.950455774892834
314,25,4,1,2,6.345161356865601,4,52,1,7.168335395243357,7.471023859422708,6.5387608292565575,5.0,1,5.438680026560808,0.6936731308087017,7,False,False,3,21,10.97088437774076,5.828433835557561
315,24,4,1,3,3.025912770735911,2,64,1,8.353417039731312,2.083304545685423,0.9516999325635188,3.0,2,5.14718715533852,1.0255681548961753,4,True,True,6,20,0.0,0.0160292339046769
316,20,4,1,4,2.6421474990413336,1,51,1,6.350119595525547,6.66455953133271,6.717629143799451,5.0,1,6.729419474375685,0.0,3,False,False,4,26,14.320619348933729,5.75228179701155
317,34,3,2,2,4.381495898616112,2,58,1,6.333831365163017,4.452188171170709,4.421217125670845,10.0,3,5.124651435066,0.0568994166566958,4,False,True,1,26,8.504057212630059,2.4888786566883687
318,50,1,1,6,3.299785191001182,1,68,1,8.028039189030753,8.96354733334579,7.661704049496662,4.0,1,7.304921106876332,1.6906593335196205,10,True,False,0,25,2.439808125533019,7.35132221685205
319,65,1,1,1,2.1569904103244597,2,59,1,3.3989737122963883,2.180971266457417,2.449954627451127,5.0,1,5.253622561735891,0.0,5,True,False,5,16,18.459400074300955,1.77356921754582
320,29,4,2,6,4.82933929866079,2,83,3,6.068675749489507,5.994637748326547,4.89485798476622,6.0,1,6.035942414844006,1.6054587279774346,8,True,False,1,30,21.046594488809173,4.390438473778199
321,39,3,2,4,3.524598724895315,3,65,1,6.947412003723799,4.546643597436081,4.158020711892145,2.0,2,8.327507083564297,1.486398026926262,7,True,False,1,9,10.932597069008391,3.80418952152409
322,39,3,1,2,3.814590017228301,2,68,1,6.864228264106282,6.780073921803205,6.518436396143459,1.0,2,7.047579033975891,2.367214999588148,7,False,True,0,2,7.091918728270698,4.655282600587045
323,63,1,3,3,2.6021659377045823,2,51,1,6.096941561050039,3.664091207903119,3.385851879443409,8.0,3,5.838589597624846,0.323357810452949,0,True,False,6,18,7.947937384146979,2.686035469256896
324,47,2,2,4,2.800564250352093,3,65,1,8.633711897659976,4.8967102109728575,5.414578816294929,4.0,1,6.767516589872962,1.1763374469038157,8,False,False,3,12,1.0689633897671147,5.214740735341733
325,55,1,2,3,4.596223090880719,1,60,1,10.92559075620952,8.128356929772151,8.302697881500439,6.0,1,6.559842755467215,0.7241896039655453,6,False,False,4,9,18.246395372744843,8.897305733655312
326,55,1,1,5,1.988871620286856,4,52,1,5.563818717242428,8.249690237015319,7.911804863768074,10.0,3,6.297116199836541,0.6127367174454034,10,False,False,2,6,17.70955843026711,4.96490086213521
327,62,1,2,3,7.641183171908744,2,57,1,6.9333635156347535,3.2375559195589347,3.3573680142751616,1.0,2,6.890983564492948,0.5735784469349833,0,False,False,2,3,0.8280509705099615,2.277982339996301
328,25,4,1,5,1.8198917865169548,1,60,1,6.559036254269522,5.10639253038603,3.863591529025729,10.0,3,5.323121507980897,2.7357889125318358,1,False,True,3,10,9.874168851872918,4.549986494970662
329,44,2,1,3,1.7825750706306582,1,60,1,7.84887501342264,2.219513593229121,1.2770772065502831,10.0,3,7.518912102017008,1.5271634549289086,8,False,True,4,0,18.150373437051503,1.419254755457182
330,44,2,1,5,5.071290524351116,1,57,1,9.227330237491842,7.715149796779019,7.587669517707851,2.0,2,4.808478828715713,0.0653023972024444,5,False,False,2,16,10.274622524662233,8.131048440648494
331,51,1,2,2,2.953517598880552,3,47,2,7.528596026548065,4.3901126751810455,4.951804879665391,10.0,3,8.008092664044614,0.5460025282455683,4,True,False,4,28,0.0,4.264695045275811
332,38,3,2,6,12.296394341791048,4,62,1,8.162594715296548,8.834388211045818,8.27105670069922,2.0,2,8.700195834985971,1.9458482427401147,6,False,False,3,11,12.747989789492184,8.378520299002938
333,47,2,2,2,3.025912770735911,4,69,1,7.863909655233474,6.2269386510511975,6.367940307179095,6.0,1,3.092545110265185,1.0255681548961753,6,False,False,4,3,2.7229517913794234,7.357194658655519
334,50,1,1,4,3.813867386736571,1,57,1,3.0765992947073446,7.229754969188292,6.273924735917271,8.0,3,6.383830204442599,1.8889612095860369,1,False,False,3,8,20.44321834829628,6.941683590871769
335,45,2,2,2,3.670157848197161,4,63,1,9.894996497202822,4.98050133017962,4.484734382266306,6.0,1,7.750053997430199,1.0964965970301972,6,False,False,2,4,25.850481058991345,4.44500118459213
336,64,1,2,2,1.896897206874886,4,63,1,6.590748898512004,6.580521310055661,5.772735709535212,8.0,3,7.80019200605834,0.0,5,True,True,3,10,19.66381196198913,5.365209356549207
337,50,1,1,6,1.2995428767757191,2,57,1,4.954160018237968,2.373762144522442,2.363127156062524,9.0,3,6.859325132526644,0.2070072370755354,0,False,True,5,12,8.911069056781328,2.8229891944626333
338,22,4,2,1,0.0,3,55,1,5.571924991864436,4.454528279456698,3.954917108058388,1.0,2,5.175863940749698,1.55770999541071,3,True,True,0,5,0.2894039817158038,3.210673393275604
339,65,1,1,2,3.025912770735911,2,49,2,7.642601341257047,8.087877155901985,7.373321660965952,6.0,1,9.174088052711149,2.0563751469011207,2,False,False,3,5,0.0,5.722722785527735
340,36,3,2,4,2.050570072251379,3,55,1,8.12570512277276,8.212056293201059,6.901109912514327,10.0,3,7.105792120839557,1.747345057657806,1,True,False,0,27,10.542003260317133,9.39524628660375
341,21,4,1,2,1.51177557950995,1,65,1,8.109830867634589,6.993306922215986,6.852674331830257,7.0,1,7.856917692753861,0.7873907404274663,9,False,False,1,5,19.42857433858924,6.040446824705132
342,52,1,2,2,2.491375488498347,5,62,1,7.262309809500589,7.891414331546299,6.494679872362522,8.0,3,4.8350157596648,0.9648886612800912,1,True,False,1,15,22.033572775358486,5.849206989296758
343,34,3,3,2,2.0507176986569053,2,59,1,6.779361300318263,5.510488184340142,4.951804879665391,9.0,3,6.720499447255548,0.5035929002921593,7,True,True,1,1,26.685249352346453,8.710986817237604
344,61,1,3,2,4.686604261789569,4,62,1,4.8700853326441305,6.649363478769748,6.051097723900197,6.0,1,5.5129660004788095,1.8536592700155532,10,False,False,5,8,2.17658633335732,6.0844239200847055
345,45,2,1,6,0.3798101268739584,2,63,1,7.781555469786461,7.373044939245825,4.951804879665391,7.0,1,9.73552285027076,1.7281258105007422,4,True,False,5,1,0.0,6.863366557365562
346,47,2,1,6,4.97982165602855,5,57,1,9.22745853274754,2.2400608950228067,2.7062387597646387,1.0,2,8.179191440750934,0.0,7,False,False,3,30,8.193461971327523,3.852645746277566
347,46,2,1,4,4.36407298144295,5,56,1,5.711787516208409,6.574241232694216,6.06616553564166,4.0,1,6.319436093829698,0.8438278322986756,5,False,False,4,4,14.75745489716308,7.342053362449689
348,63,1,2,1,1.1530180684591658,3,59,1,6.808157322892482,5.510488184340142,6.609513880101865,2.0,2,6.91049290108511,1.2024146774601965,8,False,False,0,3,13.993569940652838,6.072408978353259
349,23,4,2,4,0.4511120713135583,4,55,1,3.167369704393058,7.196745695102548,5.654211403587379,8.0,3,6.167717085369118,1.2638725775437982,5,False,False,1,0,18.93220325049341,5.757395262289944
350,52,1,1,4,4.121239341477208,4,47,2,4.995515654072218,5.2046598995184095,4.698962306289549,5.0,1,6.429381837806144,1.5730522172474302,3,False,True,2,1,20.502535021136914,3.135125691264076
351,58,1,1,1,4.1171854678324005,4,40,2,7.973447582580451,7.471111706065279,6.282764701914194,1.0,2,7.434029973176392,0.187899906382648,2,False,False,0,31,11.25592350368607,7.182699593670224
352,54,1,2,2,1.415192090542954,5,56,1,6.7914747497319725,4.3338233947854325,3.5160715488129464,6.0,1,6.657409292926893,0.3782549335392559,6,True,False,2,19,4.977286859763557,2.3697964041194988
353,41,2,2,1,0.3505910989378114,3,68,1,8.559534477555923,6.782659472283743,5.554743138594349,7.0,1,6.876351484986779,1.31048106961561,5,False,True,4,30,11.84007634305362,5.857444208475694
354,46,2,1,3,3.025912770735911,1,58,1,5.549246623231911,7.9733949138274225,6.8719048198410615,1.0,2,6.282214000912546,1.452155913366427,7,False,True,1,18,15.8152981570399,5.738062861599145
355,63,1,1,2,0.0,3,69,1,8.35605900696477,6.794827800919798,5.943254854659963,1.0,2,9.068572854233487,1.0506995454411614,9,True,True,4,9,13.589797635395405,4.96490086213521
356,48,2,1,3,4.09213986806385,1,65,1,6.254489704019269,6.683626637947281,6.312313976035182,5.0,1,6.235286789508215,1.4721984632187597,5,True,False,1,26,10.762611492692182,4.96490086213521
357,52,1,2,4,1.734507754103242,5,44,2,5.745175585646024,5.469881631666191,4.912085983454944,2.0,2,4.822277032477231,0.0,0,False,False,0,8,3.27148677412442,4.332527675058725
358,50,1,2,2,3.396515869169056,2,50,2,4.423048483440152,6.130823947189652,4.824600146657362,9.0,3,6.205729947036061,1.0255681548961753,10,True,False,0,12,10.700217983409113,4.96490086213521
359,38,3,2,1,6.584790681385474,1,76,3,8.39219374760913,7.854222970052808,7.394825284592924,3.0,2,5.0628238520101005,1.2935530754461526,4,False,False,2,21,24.005801953342047,6.407762844525306
360,49,2,1,1,2.2140599353698693,2,54,1,4.559984305746879,8.5138437604112,4.951804879665391,1.0,2,4.9675385163383705,0.5445133360883598,3,True,False,3,13,18.67477108845009,7.956446107170131
361,40,2,2,1,4.355359032011572,2,86,3,7.751625208541433,4.868876454054926,4.561453065915309,6.0,1,7.608002808575565,1.6273598283707715,6,False,False,3,27,15.164742402320504,4.96490086213521
362,50,1,1,1,2.4871317669727047,3,55,1,3.194960734857481,6.6021161669716895,5.737302137027269,9.0,3,7.067661548317469,1.5082116297255657,5,False,False,2,16,18.02536988467952,6.2776269124475474
363,20,4,1,4,3.025912770735911,3,47,2,6.902020287501175,4.227507409290622,3.408082624997568,9.0,3,5.812454708944171,1.0255681548961753,2,False,True,0,31,4.220599071795761,4.96490086213521
364,35,3,3,6,6.054625080280623,1,64,1,11.14088522274597,6.523133059605685,6.359137090975831,9.0,3,6.871417221264104,0.7795967114744924,9,False,False,5,20,17.346448836767042,6.805022273244485
365,42,2,1,4,1.8899707650190212,2,56,1,6.245218260533,7.291949264950845,6.871095431154063,10.0,3,8.000321385200875,1.5243389238596188,10,False,False,1,0,11.785655129222954,6.915260402264377
366,59,1,1,2,4.095283004618532,5,56,1,1.3020679835034317,7.680381958067214,7.023274435182717,7.0,1,7.405838274910914,0.0,9,False,False,0,1,0.0,7.223092183410143
367,48,2,3,6,3.63087512643757,3,62,1,6.760152477282125,8.979244093308857,8.3489386836904,9.0,3,7.626159756978041,0.4053870013738962,9,False,True,3,8,14.04746539909179,6.732661401159193
368,20,4,1,1,3.8376572176469215,4,68,1,4.562066435102848,6.383365011630539,5.115100260756101,2.0,2,7.664047060654092,0.4418100313694467,4,True,False,1,19,17.072756194491095,5.597679257660677
369,57,1,2,6,3.025912770735911,5,52,1,9.396391359282417,8.292713624953983,7.736740131685721,3.0,2,3.808968927685583,0.0,10,False,True,2,1,9.29937736034453,8.75754386385316
370,63,1,2,3,4.033702141227691,5,56,1,7.793738919423495,5.050779296443647,5.2216943451924624,9.0,3,4.412985848885638,1.7855636520686122,2,False,True,2,8,0.0,3.2344753754714866
371,41,2,2,5,1.8718141882424653,1,45,2,10.228569860843798,4.617781276285804,4.985562651929928,7.0,1,6.500247461760461,0.7679220575330143,0,True,False,3,2,12.378189798172563,4.587341073580507
372,49,2,1,6,2.136925918187224,4,43,2,6.897956984207784,5.445384228963843,4.556583562089035,10.0,3,5.152421912586735,0.3602344122799317,8,False,False,1,13,0.0,5.059689165011976
373,64,1,1,5,3.550119770604421,4,56,1,5.3343753750030585,3.3417433354910795,3.699536651208184,8.0,3,7.696475331297587,0.4791374784153392,10,False,True,1,19,23.15249775473984,3.7664991459625914
374,39,3,1,4,3.025912770735911,4,58,1,8.852717189407002,4.548792747093378,4.477801353734296,5.0,1,3.835123155170741,1.0452430819481222,3,False,False,2,4,5.472678289172289,4.37867524578415
375,40,2,1,4,3.732527677989242,3,63,1,8.950580800491506,7.24663179180751,7.835114477897351,9.0,3,7.650912876956514,0.0345561273580943,3,False,True,2,0,5.429780518793484,8.267896789727093
376,19,5,2,6,1.8470631730036533,4,59,1,5.913391276402971,4.360981680648021,4.2090278554964105,3.0,2,3.779444553443933,0.0,9,False,False,4,15,10.48942701696766,4.880021980879998
377,44,2,1,3,5.088630770132868,5,57,1,6.642815257874569,3.699566098571676,3.837877675897806,6.0,1,7.949282072306588,1.5154591027171969,6,True,False,1,16,2.136807691753333,4.96490086213521
378,59,1,1,4,0.0,1,62,1,6.82547467871169,4.83687780988682,4.975964312876662,10.0,3,8.636326111211849,1.0255681548961753,7,False,False,1,13,18.43621866252437,2.795335832651212
379,19,5,2,5,3.928598581746917,3,70,1,7.973783607388024,3.71092363477436,2.9830806180158507,8.0,3,6.020748379768047,1.1156625620158418,3,False,False,2,8,5.676282315451346,3.614311068241789
380,43,2,2,6,3.025912770735911,2,58,1,6.830017479218767,5.510488184340142,3.1842378399705367,2.0,2,8.899208923835777,0.2503504925525998,4,False,False,0,26,13.108716447322443,4.96490086213521
381,34,3,2,6,3.3097126551950997,4,49,2,6.202732888838264,5.510488184340142,4.496997233733138,10.0,3,6.836391216219653,0.0,0,True,False,3,3,5.740802783328338,3.717619458931901
382,57,1,1,3,5.639692981891933,3,56,1,6.12890890494735,5.58076007548898,4.838593935048255,1.0,2,7.3325543464280285,1.50766538618851,9,True,True,1,2,9.58716428046983,3.401545233818271
383,50,1,2,6,3.0305618264726206,1,70,1,5.504064967820599,6.428040467518413,4.709577675591152,2.0,2,7.324673436663138,0.4568581774814957,1,False,False,1,12,16.80031135458562,4.553912406736903
384,26,4,2,2,3.5047596052625742,2,61,1,5.9636310127846,8.38668119730984,6.51836229583405,7.0,1,6.953817708766321,0.7738803285371285,5,False,True,3,10,1.456152595765202,5.863868416567805
385,60,1,1,5,0.5616849143812517,5,58,1,7.809951824957408,2.5342946598274265,2.6186434864004475,4.0,1,4.91842374950328,0.308080767332982,0,False,True,4,7,6.710874428413941,3.2852343980675007
386,65,1,1,1,3.256832867461137,4,77,3,5.578903164049439,4.177005291836975,4.172657023146216,1.0,2,3.5460337619517848,0.6862326798193552,9,True,False,4,23,20.26001651568938,3.653843222265388
387,56,1,1,2,2.487468378302814,4,70,1,4.020488585776244,8.938260726987071,7.653099003355551,4.0,1,5.893658824435876,0.6362454582365984,2,False,False,3,5,9.335820193905365,8.281084049728596
388,46,2,2,2,2.4565576656156973,1,60,1,5.087911844721679,8.745805572179984,4.951804879665391,2.0,2,3.5186630471382463,1.1104232025470373,7,True,True,3,15,0.0,7.860464933457253
389,59,1,1,5,0.0,3,71,3,5.783462778421068,8.984572584943807,4.951804879665391,7.0,1,4.333733365850796,0.9902225146925514,1,False,True,2,2,31.82542892699301,6.686408870752587
390,43,2,2,6,6.459268294138946,3,64,1,6.632963365115114,5.510488184340142,5.513791620250912,8.0,3,4.05118696178475,1.0255681548961753,5,False,False,1,5,13.050381315873404,5.507143787902742
391,52,1,2,6,1.0890405123825784,2,55,1,5.119243653397005,2.0440663208443737,1.6754218909064638,5.0,1,7.506261586491318,0.4154453475257255,5,False,True,3,27,10.154022855805763,2.447804905017047
392,42,2,2,2,2.414485301041924,4,68,1,4.857460820254866,5.573382887292501,5.504960655389332,6.0,1,9.461047126969724,1.1702619495641164,0,False,False,3,12,13.47193224141541,6.1362989139399655
393,41,2,1,1,0.0276748327670666,1,46,2,9.280702130488336,5.510488184340142,6.747985126264442,8.0,3,8.61113396695809,1.2317714493911809,9,True,False,4,12,17.394026332780115,7.0100496624859305
394,30,3,1,5,0.1032031252078318,3,45,2,8.849110979671408,5.644539874617005,4.505533960927939,4.0,1,5.080447624611844,0.9219761713569696,2,False,False,1,5,11.715332735364022,3.047176460299016
395,24,4,1,4,0.1381262119010919,4,63,1,8.01859903982584,6.514435302118186,6.734356947218065,6.0,1,6.692396516892216,1.7122998311045898,0,False,False,1,1,10.980070894770286,7.594461602191121
396,53,1,1,5,6.098436823937146,3,64,1,6.973077298972035,6.7268180943137565,6.116051620438205,3.0,2,7.901400717383962,0.8934252731421329,4,False,False,1,27,6.299946733028548,7.273563846870122
397,62,1,2,1,0.0,5,49,2,5.670149308156472,8.41511389938936,6.485919698444536,10.0,3,7.720831663805395,1.1610566213226488,0,False,False,4,5,4.0482686981206895,7.166365623163749
398,37,3,1,2,1.85237137291307,5,79,3,5.380593202814218,8.083664768604454,7.251922648058866,6.0,1,5.948442435873711,0.0771712618121054,1,True,True,1,16,23.18963848813856,7.586295718454883
399,18,5,1,5,2.199328070004712,4,55,1,8.596608175154902,8.740505072413136,7.766719580971502,7.0,1,6.500247461760461,0.078418670861464,2,True,False,3,12,8.42412920910655,8.197742561382256
400,25,4,1,5,1.5246973324124005,4,68,1,9.197243788728866,7.762046806982578,7.224059942641121,2.0,2,6.128368024046903,1.2977647908734116,0,False,True,1,15,10.316582713277588,6.961006556195998
401,63,1,1,4,3.025912770735911,4,59,1,7.177261665734624,3.832405371472959,3.033971909393309,6.0,1,8.30196532218423,1.812026633582965,7,True,True,0,8,7.427143685641388,3.9866920630302136
402,33,3,2,3,2.140940353953056,2,64,1,7.091016272119679,7.147466119576751,6.274691814306752,2.0,2,4.614991808313881,1.25041704853694,8,False,False,3,25,6.58713598207213,6.047010277083009
403,31,3,2,3,0.5239709806059465,1,60,1,7.521937763466848,4.560053980428332,4.951804879665391,5.0,1,7.778455312581631,0.9767907844071708,4,False,False,1,11,0.4494567111724716,4.96490086213521
404,29,4,2,4,4.863159197063718,2,53,1,6.975287996698183,3.616774336589919,4.304177170542755,7.0,1,5.500565002351916,0.8445098087324991,9,True,False,3,15,15.447573501841724,4.96490086213521
405,40,2,1,5,6.1140756059687815,5,64,1,10.991477879728787,3.1393928413670564,3.817727023737027,2.0,2,5.579494955016566,0.4682829692431459,10,True,False,3,5,0.0,5.5362989685216775
406,32,3,2,2,5.500330598114879,5,58,1,10.392585310296637,4.045273316373807,3.95450536492914,6.0,1,6.169934237231784,1.4018644607330757,8,False,False,1,10,3.570678267051416,3.189462788209325
407,45,2,2,4,0.0,5,58,1,9.011799764463278,6.115987227846608,4.858744935182691,7.0,1,6.156858921807521,1.0255681548961753,1,True,False,0,24,12.285998775966398,5.516887536498416
408,51,1,1,3,0.0,3,61,1,5.44392460939901,3.3940517152448626,2.6838877127742524,7.0,1,8.37421971675423,2.025013001629997,9,False,False,3,16,22.49651717070376,4.96490086213521
409,19,5,1,1,0.0,5,69,1,6.702721769708115,7.036386347222416,6.479435148328451,5.0,1,5.145741297027429,1.4116799647990843,8,False,False,2,0,5.459123855068189,6.112022667353811
410,49,2,2,3,4.076803574121817,5,61,1,8.960007035628793,6.859587014830096,5.745005180246498,8.0,3,5.794894456451864,1.2356663919383528,7,False,True,3,10,3.817881743051844,6.579727504643066
411,40,2,2,4,3.025912770735911,3,79,3,7.317627874200056,4.976595822579741,4.787810088053073,2.0,2,4.64612762835683,1.0506021754858603,0,False,False,0,17,22.075077966302025,5.145200699483317
412,39,3,2,5,7.79407603630793,4,39,2,8.715865454359726,7.177467822440836,7.063291082605553,6.0,1,7.153839141072382,0.5393538422461731,10,True,False,1,23,20.426661698164963,6.163336158482625
413,42,2,1,6,3.025912770735911,1,47,2,8.536270244862646,4.631807429295625,3.250533805905373,7.0,1,5.725827588099264,1.5345134564145655,6,True,False,1,5,16.5940289273117,2.21310964073863
414,39,3,1,2,5.13627307609322,3,55,1,4.496670828430562,4.6122810421933,4.305147055484739,9.0,3,8.409440357773768,1.0255681548961753,9,False,False,1,13,6.372934681499302,5.267742605231707
415,39,3,2,6,5.17104400470617,2,89,3,6.089062061325718,2.1113067806667525,4.951804879665391,1.0,2,6.391318435140309,1.5761405824162436,3,True,False,5,6,0.0,2.5804564892194293
416,59,1,2,2,1.0020754469119295,5,61,1,9.92441219900576,2.0515008463240427,1.3618154135992824,3.0,2,5.225858590445697,0.7690537546965348,3,False,False,3,29,3.309931974391686,1.2721749516141942
417,23,4,2,6,1.3205384368628534,1,76,3,7.667947353381352,8.081099992458595,7.044412655065981,5.0,1,5.840892440432096,0.5348002568836742,8,False,True,1,17,16.304422281544955,5.877305896811245
418,32,3,2,6,6.088921545566745,3,64,1,9.061684372842864,7.488530777036033,6.886658302456442,1.0,2,6.014687396906933,1.0255681548961753,6,False,False,2,28,9.222355854953138,7.932577146970003
419,60,1,1,2,0.0,3,69,1,1.7149038502402023,5.689221646879596,5.513942445649264,5.0,1,6.987276875185996,0.7670233773450791,2,True,False,1,31,4.131055664511069,6.431806672302965
420,54,1,2,1,2.6797771824358123,1,58,1,4.729555910661492,4.704647565145313,4.642567431378981,10.0,3,7.441483872882504,1.75830486658673,3,True,False,5,26,0.0,4.124843909530141
421,50,1,2,2,4.394332722624439,1,67,1,7.210831189661751,4.612732401559418,3.958016842694272,2.0,2,4.3713157436258365,1.40204453881961,6,True,False,4,17,11.669783632855465,2.367672902653968
422,25,4,2,3,3.9532705242493766,1,59,1,6.839444028103784,6.530716636810406,5.922873930270685,5.0,1,4.551015709154186,1.3260953218625262,2,False,False,2,0,23.830496979789565,7.364398409448599
423,61,1,1,5,2.2064180715013357,2,54,1,5.659946949422448,6.115891874742975,5.858001851855065,6.0,1,6.455603621830446,0.0,8,False,True,4,19,0.0,4.96490086213521
424,61,1,1,5,2.122428017263542,5,47,2,2.9328409071357893,2.20196708947297,1.8141292304956125,6.0,1,6.413707759318433,0.3237009216662936,6,False,True,2,28,0.0,4.0192448377797545
425,22,4,2,3,0.4817208692584414,3,67,1,10.706662611923164,5.1367465440683855,4.429500133789639,1.0,2,6.432734680278982,1.9361245767240989,6,False,True,2,27,0.0,2.0551085044042656
426,56,1,2,1,1.160271874668021,3,70,1,7.038879016685126,2.9510950353260457,2.3355441031415287,10.0,3,9.012190579510312,0.0,3,True,False,2,16,0.8922767312893054,3.174878907160753
427,21,4,2,6,6.26137350989282,1,62,1,6.528033578699301,5.8333061613085455,5.995386751903302,6.0,1,3.4072962982278634,1.383831167719772,6,False,False,0,12,14.954218909815843,4.225778782577449
428,23,4,2,1,3.4072093066050635,1,60,1,6.6480129551496505,2.761760299717233,1.877741663347748,8.0,3,7.214501604831655,0.8620518398452427,9,False,True,1,24,20.550140513274854,2.34130048915287
429,62,1,2,1,1.7711879349156705,1,53,1,9.70244898266936,8.58956287966106,4.951804879665391,2.0,2,6.678127068333285,2.361783566107043,7,False,False,5,5,3.96248749267931,7.419905703799616
430,49,2,2,2,4.236075692517606,5,67,1,8.822817920843054,6.411484757387192,5.751745123457576,9.0,3,6.09891592824488,0.0,10,True,True,2,4,15.293975981015128,5.042320803321204
431,47,2,1,4,2.081666286042588,4,57,1,8.26668282589783,4.866438011827664,4.6565762508701765,1.0,2,8.307311862892481,1.8953432746451573,5,True,False,3,11,11.89806882104808,4.145520750769656
432,64,1,1,6,3.025912770735911,2,50,2,6.894850725719316,7.884356232407954,6.395744689174116,9.0,3,5.495832696331122,0.0,3,False,False,1,18,3.0504961633743912,4.96490086213521
433,52,1,1,5,1.834051356162752,2,56,1,7.721315124284194,5.510488184340142,4.481204956976271,10.0,3,4.839275601257876,1.5722663329522302,4,False,False,5,15,22.90982175632125,1.018735085450262
434,57,1,2,2,0.1700228619207902,3,54,1,4.650672291191931,7.838087657011416,7.297180138671285,6.0,1,7.219933491579848,1.2720480359061772,8,False,False,2,8,10.977531280869806,6.718483665310349
435,33,3,1,3,6.189539511920842,4,56,1,8.974379438020469,3.091174424388675,2.2468068431713397,10.0,3,7.504175227228688,0.0,7,True,False,2,25,7.953378506195335,1.7171476316419412
436,30,3,1,1,4.254818927805905,5,71,3,8.64399366425598,5.510488184340142,7.063446335154696,2.0,2,6.500247461760461,0.0,6,False,False,4,12,12.594746777305009,6.4594761188287375
437,59,1,2,6,4.239852378365657,2,53,1,5.661642617336524,5.510488184340142,3.8903681741094887,6.0,1,4.322949373112524,1.1162255833277828,7,False,False,1,6,16.095177046967784,2.887867976177686
